latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,fetched_at,dist_to_Chennai_km,dist_to_Vellore_km,dist_to_Coimbatore_km,dist_to_Madurai_km,dist_to_Tiruchirappalli_km
8.07158,81.05231,331.2,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,295.48,4.91,D,2026-09-22T17:24:10.458554+00:00,563.7181157074606,578.1527138335113,555.8663687043329,382.3604938556047,397.1186302883238
8.09478,81.03574,334.95,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,296.78,2.7,D,2026-09-22T17:24:10.458554+00:00,560.8951818599969,575.0894842052451,552.867807206281,379.4306954237542,393.9710867218825
8.12774,80.98756,331.57,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,295.33,2.74,D,2026-09-22T17:24:10.458554+00:00,556.5055431617551,569.7756868160866,546.4236920200295,372.98777044419046,387.7496110697918
8.12842,80.99175,333.74,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,295.28,3.64,D,2026-09-22T17:24:10.458554+00:00,556.4952946115388,569.8680704835903,546.7505866072355,373.335616773742,387.9886374255551
8.17802,80.62557,335.98,0.48,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,295.36,4.29,D,2026-09-22T17:24:10.458554+00:00,546.7518085682018,551.5806050528361,511.3576905413809,336.8229716603549,358.8329148591193
8.22173,80.66302,330.0,0.48,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,296.82,7.72,D,2026-09-22T17:24:10.458554+00:00,542.2116678592081,548.1711823707949,511.6070693868899,337.4247886777487,357.35474040739615
8.305,81.28033,332.33,0.45,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,296.59,2.76,D,2026-09-22T17:24:10.458554+00:00,542.5815483964282,563.9239977861938,561.7799016068989,390.9660207520199,395.14016345732364
8.34913,80.69286,331.38,0.48,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,289.67,3.11,D,2026-09-22T17:24:10.458554+00:00,528.3647110753682,535.7163199701059,505.7131481738063,332.41920134145926,348.15157566493394
8.49269,80.18095,330.88,0.5,0.41,2026-09-22,756,N,VIIRS,l,2.0NRT,296.05,4.59,D,2026-09-22T17:24:10.458554+00:00,510.4799112748016,505.0604287031653,451.29623207489914,276.6804768141851,302.43795666805613
8.53969,80.62257,332.83,0.48,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,295.0,6.69,D,2026-09-22T17:24:10.458554+00:00,506.6186160662496,513.170056652967,487.11904988252707,314.93715859662956,326.84849695969183
8.55172,77.81528,350.32,0.47,0.47,2026-09-22,756,N,VIIRS,n,2.0NRT,299.89,10.65,D,2026-09-22T17:24:10.458554+00:00,570.7139896113323,506.2152431604061,289.8301922162035,156.33804825705047,267.3485866945547
8.60402,77.96516,330.04,0.46,0.47,2026-09-22,756,N,VIIRS,n,2.0NRT,297.13,1.5,D,2026-09-22T17:24:10.458554+00:00,558.006292819349,496.18333240685695,290.1863058984044,147.8854562467526,256.2802138978843
8.67719,77.4745,331.29,0.49,0.48,2026-09-22,756,N,VIIRS,n,2.0NRT,291.27,2.92,D,2026-09-22T17:24:10.458554+00:00,577.1917791506045,504.9633199159544,266.28610626142546,155.79381099480224,270.91492227421554
8.8697,80.79491,336.46,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,293.15,7.48,D,2026-09-22T17:24:10.458554+00:00,471.9444657578581,485.2007474403848,483.50448633695714,316.06079316640563,313.1407431040511
8.95788,80.8327,331.52,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,298.75,5.36,D,2026-09-22T17:24:10.458554+00:00,462.7405473934454,477.69904617500157,482.3289024825796,316.4128726711601,309.6192582216101
9.12537,77.64301,335.21,0.47,0.48,2026-09-22,756,N,VIIRS,n,2.0NRT,299.01,3.18,D,2026-09-22T17:24:10.458554+00:00,525.1664316639266,451.80314299053134,223.36838312355698,103.1675317213432,218.63456885093493
9.39717,80.47816,335.76,0.47,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,296.83,2.49,D,2026-09-22T17:24:10.458554+00:00,410.43612218776036,417.9520187828591,425.45139271567933,265.1006862424556,248.384404349744
9.40082,80.47755,334.06,0.47,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,295.89,2.49,D,2026-09-22T17:24:10.458554+00:00,410.0272065555753,417.54834401149697,425.21730252817673,264.9445106316141,248.07836501330252
9.41835,78.65449,342.61,0.4,0.44,2026-09-22,756,N,VIIRS,n,2.0NRT,293.57,2.66,D,2026-09-22T17:24:10.458554+00:00,443.933869265891,392.45508112609224,257.18470828256517,81.3107055039232,152.67508608629956
9.46286,80.46727,331.92,0.47,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,297.95,4.18,D,2026-09-22T17:24:10.458554+00:00,403.0780206172741,410.6927766349889,421.28889079301115,262.38403813358036,242.93191743040057
9.57274,78.57926,338.7,0.4,0.44,2026-09-22,756,N,VIIRS,n,2.0NRT,295.12,2.85,D,2026-09-22T17:24:10.458554+00:00,431.6517411987537,376.67145739228516,239.43345476667642,63.80668584300237,136.10287635809095
10.96626,77.76252,333.77,0.43,0.46,2026-09-22,756,N,VIIRS,n,2.0NRT,294.84,2.89,D,2026-09-22T17:24:10.458554+00:00,360.2514911710027,263.1288605691752,88.2367149702098,122.17560933532604,104.72271229679201
8.0028,81.44696,336.59,0.44,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,298.11,4.18,D,2026-09-22T20:31:02.628620+00:00,579.2997800194154,602.1090082015289,595.6868060221943,423.3548182648534,431.93474788883276
8.02844,81.08794,330.3,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,297.67,8.55,D,2026-09-22T20:31:02.628620+00:00,569.0589793472742,584.0440164887953,561.8730943258855,388.26253474823096,403.3144967791943
8.07158,81.05231,331.2,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,295.48,4.91,D,2026-09-22T20:31:02.628620+00:00,563.7181157074606,578.1527138335113,555.8663687043329,382.3604938556047,397.1186302883238
8.09478,81.03574,334.95,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,296.78,2.7,D,2026-09-22T20:31:02.628620+00:00,560.8951818599969,575.0894842052451,552.867807206281,379.4306954237542,393.9710867218825
8.12774,80.98756,331.57,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,295.33,2.74,D,2026-09-22T20:31:02.628620+00:00,556.5055431617551,569.7756868160866,546.4236920200295,372.98777044419046,387.7496110697918
8.12842,80.99175,333.74,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,295.28,3.64,D,2026-09-22T20:31:02.628620+00:00,556.4952946115388,569.8680704835903,546.7505866072355,373.335616773742,387.9886374255551
8.17802,80.62557,335.98,0.48,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,295.36,4.29,D,2026-09-22T20:31:02.628620+00:00,546.7518085682018,551.5806050528361,511.3576905413809,336.8229716603549,358.8329148591193
8.22173,80.66302,330.0,0.48,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,296.82,7.72,D,2026-09-22T20:31:02.628620+00:00,542.2116678592081,548.1711823707949,511.6070693868899,337.4247886777487,357.35474040739615
8.305,81.28033,332.33,0.45,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,296.59,2.76,D,2026-09-22T20:31:02.628620+00:00,542.5815483964282,563.9239977861938,561.7799016068989,390.9660207520199,395.14016345732364
8.34913,80.69286,331.38,0.48,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,289.67,3.11,D,2026-09-22T20:31:02.628620+00:00,528.3647110753682,535.7163199701059,505.7131481738063,332.41920134145926,348.15157566493394
8.49269,80.18095,330.88,0.5,0.41,2026-09-22,756,N,VIIRS,l,2.0NRT,296.05,4.59,D,2026-09-22T20:31:02.628620+00:00,510.4799112748016,505.0604287031653,451.29623207489914,276.6804768141851,302.43795666805613
8.53969,80.62257,332.83,0.48,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,295.0,6.69,D,2026-09-22T20:31:02.628620+00:00,506.6186160662496,513.170056652967,487.11904988252707,314.93715859662956,326.84849695969183
8.55172,77.81528,350.32,0.47,0.47,2026-09-22,756,N,VIIRS,n,2.0NRT,299.89,10.65,D,2026-09-22T20:31:02.628620+00:00,570.7139896113323,506.2152431604061,289.8301922162035,156.33804825705047,267.3485866945547
8.60402,77.96516,330.04,0.46,0.47,2026-09-22,756,N,VIIRS,n,2.0NRT,297.13,1.5,D,2026-09-22T20:31:02.628620+00:00,558.006292819349,496.18333240685695,290.1863058984044,147.8854562467526,256.2802138978843
8.67719,77.4745,331.29,0.49,0.48,2026-09-22,756,N,VIIRS,n,2.0NRT,291.27,2.92,D,2026-09-22T20:31:02.628620+00:00,577.1917791506045,504.9633199159544,266.28610626142546,155.79381099480224,270.91492227421554
8.8697,80.79491,336.46,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,293.15,7.48,D,2026-09-22T20:31:02.628620+00:00,471.9444657578581,485.2007474403848,483.50448633695714,316.06079316640563,313.1407431040511
8.95788,80.8327,331.52,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,298.75,5.36,D,2026-09-22T20:31:02.628620+00:00,462.7405473934454,477.69904617500157,482.3289024825796,316.4128726711601,309.6192582216101
9.12537,77.64301,335.21,0.47,0.48,2026-09-22,756,N,VIIRS,n,2.0NRT,299.01,3.18,D,2026-09-22T20:31:02.628620+00:00,525.1664316639266,451.80314299053134,223.36838312355698,103.1675317213432,218.63456885093493
9.39717,80.47816,335.76,0.47,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,296.83,2.49,D,2026-09-22T20:31:02.628620+00:00,410.43612218776036,417.9520187828591,425.45139271567933,265.1006862424556,248.384404349744
9.40082,80.47755,334.06,0.47,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,295.89,2.49,D,2026-09-22T20:31:02.628620+00:00,410.0272065555753,417.54834401149697,425.21730252817673,264.9445106316141,248.07836501330252
9.41835,78.65449,342.61,0.4,0.44,2026-09-22,756,N,VIIRS,n,2.0NRT,293.57,2.66,D,2026-09-22T20:31:02.628620+00:00,443.933869265891,392.45508112609224,257.18470828256517,81.3107055039232,152.67508608629956
9.46286,80.46727,331.92,0.47,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,297.95,4.18,D,2026-09-22T20:31:02.628620+00:00,403.0780206172741,410.6927766349889,421.28889079301115,262.38403813358036,242.93191743040057
9.57274,78.57926,338.7,0.4,0.44,2026-09-22,756,N,VIIRS,n,2.0NRT,295.12,2.85,D,2026-09-22T20:31:02.628620+00:00,431.6517411987537,376.67145739228516,239.43345476667642,63.80668584300237,136.10287635809095
10.96626,77.76252,333.77,0.43,0.46,2026-09-22,756,N,VIIRS,n,2.0NRT,294.84,2.89,D,2026-09-22T20:31:02.628620+00:00,360.2514911710027,263.1288605691752,88.2367149702098,122.17560933532604,104.72271229679201
8.0028,81.44696,336.59,0.44,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,298.11,4.18,D,2026-09-22T23:18:45.556039+00:00,579.2997800194154,602.1090082015289,595.6868060221943,423.3548182648534,431.93474788883276
8.02844,81.08794,330.3,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,297.67,8.55,D,2026-09-22T23:18:45.556039+00:00,569.0589793472742,584.0440164887953,561.8730943258855,388.26253474823096,403.3144967791943
8.07158,81.05231,331.2,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,295.48,4.91,D,2026-09-22T23:18:45.556039+00:00,563.7181157074606,578.1527138335113,555.8663687043329,382.3604938556047,397.1186302883238
8.09478,81.03574,334.95,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,296.78,2.7,D,2026-09-22T23:18:45.556039+00:00,560.8951818599969,575.0894842052451,552.867807206281,379.4306954237542,393.9710867218825
8.12774,80.98756,331.57,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,295.33,2.74,D,2026-09-22T23:18:45.556039+00:00,556.5055431617551,569.7756868160866,546.4236920200295,372.98777044419046,387.7496110697918
8.12842,80.99175,333.74,0.46,0.39,2026-09-22,756,N,VIIRS,n,2.0NRT,295.28,3.64,D,2026-09-22T23:18:45.556039+00:00,556.4952946115388,569.8680704835903,546.7505866072355,373.335616773742,387.9886374255551
8.17802,80.62557,335.98,0.48,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,295.36,4.29,D,2026-09-22T23:18:45.556039+00:00,546.7518085682018,551.5806050528361,511.3576905413809,336.8229716603549,358.8329148591193
8.22173,80.66302,330.0,0.48,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,296.82,7.72,D,2026-09-22T23:18:45.556039+00:00,542.2116678592081,548.1711823707949,511.6070693868899,337.4247886777487,357.35474040739615
8.305,81.28033,332.33,0.45,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,296.59,2.76,D,2026-09-22T23:18:45.556039+00:00,542.5815483964282,563.9239977861938,561.7799016068989,390.9660207520199,395.14016345732364
8.34913,80.69286,331.38,0.48,0.4,2026-09-22,756,N,VIIRS,n,2.0NRT,289.67,3.11,D,2026-09-22T23:18:45.556039+00:00,528.3647110753682,535.7163199701059,505.7131481738063,332.41920134145926,348.15157566493394
8.49269,80.18095,330.88,0.5,0.41,2026-09-22,756,N,VIIRS,l,2.0NRT,296.05,4.59,D,2026-09-22T23:18:45.556039+00:00,510.4799112748016,505.0604287031653,451.29623207489914,276.6804768141851,302.43795666805613
8.53969,80.62257,332.83,0.48,0.4,2026-09-22,756,N,VIIRS,l,2.0NRT,295.0,6.69,D,2026-09-22T23:18:45.556039+00:00,506.6186160662496,513.170056652967,487.11904988252707,314.93715859662956,326.84849695969183
8.55172,77.81528,350.32,0.47,0.47,2026-09-22,756,N,VIIRS,n,2.0NRT,299.89,10.65,D,2026-09-22T23:18:45.556039+00:00,570.7139896113323,506.2152431604061,289.8301922162035,156.33804825705047,267.3485866945547
8.60402,77.96516,330.04,0.46,0.47,2026-09-22,756,N,VIIRS,n,2.0NRT,297.13,1.5,D,2026-09-22T23:18:45.556039+00:00,558.006292819349,496.18333240685695,290.1863058984044,147.8854562467526,256.2802138978843
8.67719,77.4745,331.29,0.49,0.48,2026-09-22,756,N,VIIRS,n,2.0NRT,291.27,2.92,D,2026-09-22T23:18:45.556039+00:00,577.1917791506045,504.9633199159544,266.28610626142546,155.79381099480224,270.91492227421554
8.8697,80.79491,336.46,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,293.15,7.48,D,2026-09-22T23:18:45.556039+00:00,471.9444657578581,485.2007474403848,483.50448633695714,316.06079316640563,313.1407431040511
8.95788,80.8327,331.52,0.46,0.39,2026-09-22,756,N,VIIRS,l,2.0NRT,298.75,5.36,D,2026-09-22T23:18:45.556039+00:00,462.7405473934454,477.69904617500157,482.3289024825796,316.4128726711601,309.6192582216101
